
================================================================================
ANÁLISIS LÉXICO DEL ARCHIVO: algoritmo3.go
Fecha: 2025-11-27 21:18:08
Usuario: SKEIILAT
================================================================================

Token: PACKAGE              | Valor: package                        | Línea:    5 | Columna:    1
Token: ID                   | Valor: err2                           | Línea:   86 | Columna:    8
Token: NE                   | Valor: !=                             | Línea:   86 | Columna:    0
Token: NIL                  | Valor: nil                            | Línea:   86 | Columna:   16
Token: LBRACE               | Valor: {                              | Línea:   86 | Columna:    0
Token: ID                   | Valor: fmt                            | Línea:   87 | Columna:    9
Token: DOT                  | Valor: .                              | Línea:   87 | Columna:    0
Token: ID                   | Valor: Println                        | Línea:   87 | Columna:   13
Token: LPAREN               | Valor: (                              | Línea:   87 | Columna:    0
Token: STRING_LITERAL       | Valor: Error capturado:               | Línea:   87 | Columna:   21
Token: COMMA                | Valor: ,                              | Línea:   87 | Columna:    0
Token: ID                   | Valor: err2                           | Línea:   87 | Columna:   41
Token: RPAREN               | Valor: )                              | Línea:   87 | Columna:    0
Token: RBRACE               | Valor: }                              | Línea:   88 | Columna:    0
Token: ID                   | Valor: s                              | Línea:   91 | Columna:    5
Token: COMMA                | Valor: ,                              | Línea:   91 | Columna:    0
Token: ID                   | Valor: p                              | Línea:   91 | Columna:    8
Token: DECLARE_ASSIGN       | Valor: :=                             | Línea:   91 | Columna:    0
Token: ID                   | Valor: calcularOperaciones            | Línea:   91 | Columna:   13
Token: LPAREN               | Valor: (                              | Línea:   91 | Columna:    0
Token: INT_LITERAL          | Valor: 5                              | Línea:   91 | Columna:   33
Token: COMMA                | Valor: ,                              | Línea:   91 | Columna:    0
Token: INT_LITERAL          | Valor: 3                              | Línea:   91 | Columna:   36
Token: RPAREN               | Valor: )                              | Línea:   91 | Columna:    0
Token: ID                   | Valor: fmt                            | Línea:   92 | Columna:    5
Token: DOT                  | Valor: .                              | Línea:   92 | Columna:    0
Token: ID                   | Valor: Println                        | Línea:   92 | Columna:    9
Token: LPAREN               | Valor: (                              | Línea:   92 | Columna:    0
Token: STRING_LITERAL       | Valor: Suma:                          | Línea:   92 | Columna:   17
Token: COMMA                | Valor: ,                              | Línea:   92 | Columna:    0
Token: ID                   | Valor: s                              | Línea:   92 | Columna:   26
Token: COMMA                | Valor: ,                              | Línea:   92 | Columna:    0
Token: STRING_LITERAL       | Valor: Producto:                      | Línea:   92 | Columna:   29
Token: COMMA                | Valor: ,                              | Línea:   92 | Columna:    0
Token: ID                   | Valor: p                              | Línea:   92 | Columna:   42
Token: RPAREN               | Valor: )                              | Línea:   92 | Columna:    0
Token: ID                   | Valor: total                          | Línea:   95 | Columna:    5
Token: DECLARE_ASSIGN       | Valor: :=                             | Línea:   95 | Columna:    0
Token: ID                   | Valor: sumarTodos                     | Línea:   95 | Columna:   14
Token: LPAREN               | Valor: (                              | Línea:   95 | Columna:    0
Token: INT_LITERAL          | Valor: 1                              | Línea:   95 | Columna:   25
Token: COMMA                | Valor: ,                              | Línea:   95 | Columna:    0
Token: INT_LITERAL          | Valor: 2                              | Línea:   95 | Columna:   28
Token: COMMA                | Valor: ,                              | Línea:   95 | Columna:    0
Token: INT_LITERAL          | Valor: 3                              | Línea:   95 | Columna:   31
Token: COMMA                | Valor: ,                              | Línea:   95 | Columna:    0
Token: INT_LITERAL          | Valor: 4                              | Línea:   95 | Columna:   34
Token: COMMA                | Valor: ,                              | Línea:   95 | Columna:    0
Token: INT_LITERAL          | Valor: 5                              | Línea:   95 | Columna:   37
Token: COMMA                | Valor: ,                              | Línea:   95 | Columna:    0
Token: INT_LITERAL          | Valor: 6                              | Línea:   95 | Columna:   40
Token: COMMA                | Valor: ,                              | Línea:   95 | Columna:    0
Token: INT_LITERAL          | Valor: 7                              | Línea:   95 | Columna:   43
Token: COMMA                | Valor: ,                              | Línea:   95 | Columna:    0
Token: INT_LITERAL          | Valor: 8                              | Línea:   95 | Columna:   46
Token: COMMA                | Valor: ,                              | Línea:   95 | Columna:    0
Token: INT_LITERAL          | Valor: 9                              | Línea:   95 | Columna:   49
Token: COMMA                | Valor: ,                              | Línea:   95 | Columna:    0
Token: INT_LITERAL          | Valor: 10                             | Línea:   95 | Columna:   52
Token: RPAREN               | Valor: )                              | Línea:   95 | Columna:    0
Token: ID                   | Valor: fmt                            | Línea:   96 | Columna:    5
Token: DOT                  | Valor: .                              | Línea:   96 | Columna:    0
Token: ID                   | Valor: Println                        | Línea:   96 | Columna:    9
Token: LPAREN               | Valor: (                              | Línea:   96 | Columna:    0
Token: STRING_LITERAL       | Valor: Total de la suma:              | Línea:   96 | Columna:   17
Token: COMMA                | Valor: ,                              | Línea:   96 | Columna:    0
Token: ID                   | Valor: total                          | Línea:   96 | Columna:   38
Token: RPAREN               | Valor: )                              | Línea:   96 | Columna:    0
Token: ID                   | Valor: promedioNotas                  | Línea:   98 | Columna:    5
Token: DECLARE_ASSIGN       | Valor: :=                             | Línea:   98 | Columna:    0
Token: ID                   | Valor: promediar                      | Línea:   98 | Columna:   22
Token: LPAREN               | Valor: (                              | Línea:   98 | Columna:    0
Token: FLOAT_LITERAL        | Valor: 85.5                           | Línea:   98 | Columna:   32
Token: COMMA                | Valor: ,                              | Línea:   98 | Columna:    0
Token: FLOAT_LITERAL        | Valor: 90.0                           | Línea:   98 | Columna:   38
Token: COMMA                | Valor: ,                              | Línea:   98 | Columna:    0
Token: FLOAT_LITERAL        | Valor: 78.5                           | Línea:   98 | Columna:   44
Token: COMMA                | Valor: ,                              | Línea:   98 | Columna:    0
Token: FLOAT_LITERAL        | Valor: 92.0                           | Línea:   98 | Columna:   50
Token: RPAREN               | Valor: )                              | Línea:   98 | Columna:    0
Token: ID                   | Valor: fmt                            | Línea:   99 | Columna:    5
Token: DOT                  | Valor: .                              | Línea:   99 | Columna:    0
Token: ID                   | Valor: Println                        | Línea:   99 | Columna:    9
Token: LPAREN               | Valor: (                              | Línea:   99 | Columna:    0
Token: STRING_LITERAL       | Valor: Promedio de notas:             | Línea:   99 | Columna:   17
Token: COMMA                | Valor: ,                              | Línea:   99 | Columna:    0
Token: ID                   | Valor: promedioNotas                  | Línea:   99 | Columna:   39
Token: RPAREN               | Valor: )                              | Línea:   99 | Columna:    0
Token: ID                   | Valor: valor                          | Línea:  102 | Columna:    5
Token: DECLARE_ASSIGN       | Valor: :=                             | Línea:  102 | Columna:    0
Token: INT_LITERAL          | Valor: 42                             | Línea:  102 | Columna:   14
Token: ID                   | Valor: puntero                        | Línea:  103 | Columna:    5
Token: DECLARE_ASSIGN       | Valor: :=                             | Línea:  103 | Columna:    0
Token: BITAND               | Valor: &                              | Línea:  103 | Columna:    0
Token: ID                   | Valor: valor                          | Línea:  103 | Columna:   17
Token: ID                   | Valor: fmt                            | Línea:  104 | Columna:    5
Token: DOT                  | Valor: .                              | Línea:  104 | Columna:    0
Token: ID                   | Valor: Println                        | Línea:  104 | Columna:    9
Token: LPAREN               | Valor: (                              | Línea:  104 | Columna:    0
Token: STRING_LITERAL       | Valor: Valor:                         | Línea:  104 | Columna:   17
Token: COMMA                | Valor: ,                              | Línea:  104 | Columna:    0
Token: ID                   | Valor: valor                          | Línea:  104 | Columna:   27
Token: RPAREN               | Valor: )                              | Línea:  104 | Columna:    0
Token: ID                   | Valor: fmt                            | Línea:  105 | Columna:    5
Token: DOT                  | Valor: .                              | Línea:  105 | Columna:    0
Token: ID                   | Valor: Println                        | Línea:  105 | Columna:    9
Token: LPAREN               | Valor: (                              | Línea:  105 | Columna:    0
Token: STRING_LITERAL       | Valor: Dirección de memoria:          | Línea:  105 | Columna:   17
Token: COMMA                | Valor: ,                              | Línea:  105 | Columna:    0
Token: ID                   | Valor: puntero                        | Línea:  105 | Columna:   42
Token: RPAREN               | Valor: )                              | Línea:  105 | Columna:    0
Token: ID                   | Valor: fmt                            | Línea:  106 | Columna:    5
Token: DOT                  | Valor: .                              | Línea:  106 | Columna:    0
Token: ID                   | Valor: Println                        | Línea:  106 | Columna:    9
Token: LPAREN               | Valor: (                              | Línea:  106 | Columna:    0
Token: STRING_LITERAL       | Valor: Valor a través del puntero:    | Línea:  106 | Columna:   17
Token: COMMA                | Valor: ,                              | Línea:  106 | Columna:    0
Token: TIMES                | Valor: *                              | Línea:  106 | Columna:    0
Token: ID                   | Valor: puntero                        | Línea:  106 | Columna:   49
Token: RPAREN               | Valor: )                              | Línea:  106 | Columna:    0
Token: TIMES                | Valor: *                              | Línea:  109 | Columna:    0
Token: ID                   | Valor: puntero                        | Línea:  109 | Columna:    6
Token: ASSIGN               | Valor: =                              | Línea:  109 | Columna:    0
Token: INT_LITERAL          | Valor: 100                            | Línea:  109 | Columna:   16
Token: ID                   | Valor: fmt                            | Línea:  110 | Columna:    5
Token: DOT                  | Valor: .                              | Línea:  110 | Columna:    0
Token: ID                   | Valor: Println                        | Línea:  110 | Columna:    9
Token: LPAREN               | Valor: (                              | Línea:  110 | Columna:    0
Token: STRING_LITERAL       | Valor: Nuevo valor:                   | Línea:  110 | Columna:   17
Token: COMMA                | Valor: ,                              | Línea:  110 | Columna:    0
Token: ID                   | Valor: valor                          | Línea:  110 | Columna:   33
Token: RPAREN               | Valor: )                              | Línea:  110 | Columna:    0
Token: ID                   | Valor: incrementar                    | Línea:  113 | Columna:    5
Token: LPAREN               | Valor: (                              | Línea:  113 | Columna:    0
Token: BITAND               | Valor: &                              | Línea:  113 | Columna:    0
Token: ID                   | Valor: valor                          | Línea:  113 | Columna:   18
Token: RPAREN               | Valor: )                              | Línea:  113 | Columna:    0
Token: ID                   | Valor: fmt                            | Línea:  114 | Columna:    5
Token: DOT                  | Valor: .                              | Línea:  114 | Columna:    0
Token: ID                   | Valor: Println                        | Línea:  114 | Columna:    9
Token: LPAREN               | Valor: (                              | Línea:  114 | Columna:    0
Token: STRING_LITERAL       | Valor: Valor después de incrementar:  | Línea:  114 | Columna:   17
Token: COMMA                | Valor: ,                              | Línea:  114 | Columna:    0
Token: ID                   | Valor: valor                          | Línea:  114 | Columna:   50
Token: RPAREN               | Valor: )                              | Línea:  114 | Columna:    0
Token: ID                   | Valor: a                              | Línea:  117 | Columna:    5
Token: DECLARE_ASSIGN       | Valor: :=                             | Línea:  117 | Columna:    0
Token: INT_LITERAL          | Valor: 12                             | Línea:  117 | Columna:   10
Token: ID                   | Valor: b                              | Línea:  118 | Columna:    5
Token: DECLARE_ASSIGN       | Valor: :=                             | Línea:  118 | Columna:    0
Token: INT_LITERAL          | Valor: 10                             | Línea:  118 | Columna:   10
Token: ID                   | Valor: fmt                            | Línea:  120 | Columna:    5
Token: DOT                  | Valor: .                              | Línea:  120 | Columna:    0
Token: ID                   | Valor: Println                        | Línea:  120 | Columna:    9
Token: LPAREN               | Valor: (                              | Línea:  120 | Columna:    0
Token: STRING_LITERAL       | Valor: AND bit a bit:                 | Línea:  120 | Columna:   17
Token: COMMA                | Valor: ,                              | Línea:  120 | Columna:    0
Token: ID                   | Valor: a                              | Línea:  120 | Columna:   35
Token: BITAND               | Valor: &                              | Línea:  120 | Columna:    0
Token: ID                   | Valor: b                              | Línea:  120 | Columna:   39
Token: RPAREN               | Valor: )                              | Línea:  120 | Columna:    0
Token: ID                   | Valor: fmt                            | Línea:  121 | Columna:    5
Token: DOT                  | Valor: .                              | Línea:  121 | Columna:    0
Token: ID                   | Valor: Println                        | Línea:  121 | Columna:    9
Token: LPAREN               | Valor: (                              | Línea:  121 | Columna:    0
Token: STRING_LITERAL       | Valor: OR bit a bit:                  | Línea:  121 | Columna:   17
Token: COMMA                | Valor: ,                              | Línea:  121 | Columna:    0
Token: ID                   | Valor: a                              | Línea:  121 | Columna:   34
Token: BITOR                | Valor: |                              | Línea:  121 | Columna:    0
Token: ID                   | Valor: b                              | Línea:  121 | Columna:   38
Token: RPAREN               | Valor: )                              | Línea:  121 | Columna:    0
Token: ID                   | Valor: fmt                            | Línea:  122 | Columna:    5
Token: DOT                  | Valor: .                              | Línea:  122 | Columna:    0
Token: ID                   | Valor: Println                        | Línea:  122 | Columna:    9
Token: LPAREN               | Valor: (                              | Línea:  122 | Columna:    0
Token: STRING_LITERAL       | Valor: XOR bit a bit:                 | Línea:  122 | Columna:   17
Token: COMMA                | Valor: ,                              | Línea:  122 | Columna:    0
Token: ID                   | Valor: a                              | Línea:  122 | Columna:   35
Token: BITXOR               | Valor: ^                              | Línea:  122 | Columna:    0
Token: ID                   | Valor: b                              | Línea:  122 | Columna:   39
Token: RPAREN               | Valor: )                              | Línea:  122 | Columna:    0
Token: ID                   | Valor: fmt                            | Línea:  123 | Columna:    5
Token: DOT                  | Valor: .                              | Línea:  123 | Columna:    0
Token: ID                   | Valor: Println                        | Línea:  123 | Columna:    9
Token: LPAREN               | Valor: (                              | Línea:  123 | Columna:    0
Token: STRING_LITERAL       | Valor: Desplazamiento izq:            | Línea:  123 | Columna:   17
Token: COMMA                | Valor: ,                              | Línea:  123 | Columna:    0
Token: ID                   | Valor: a                              | Línea:  123 | Columna:   40
Token: LSHIFT               | Valor: <<                             | Línea:  123 | Columna:    0
Token: INT_LITERAL          | Valor: 2                              | Línea:  123 | Columna:   45
Token: RPAREN               | Valor: )                              | Línea:  123 | Columna:    0
Token: ID                   | Valor: fmt                            | Línea:  124 | Columna:    5
Token: DOT                  | Valor: .                              | Línea:  124 | Columna:    0
Token: ID                   | Valor: Println                        | Línea:  124 | Columna:    9
Token: LPAREN               | Valor: (                              | Línea:  124 | Columna:    0
Token: STRING_LITERAL       | Valor: Desplazamiento der:            | Línea:  124 | Columna:   17
Token: COMMA                | Valor: ,                              | Línea:  124 | Columna:    0
Token: ID                   | Valor: a                              | Línea:  124 | Columna:   40
Token: RSHIFT               | Valor: >>                             | Línea:  124 | Columna:    0
Token: INT_LITERAL          | Valor: 2                              | Línea:  124 | Columna:   45
Token: RPAREN               | Valor: )                              | Línea:  124 | Columna:    0
Token: RBRACE               | Valor: }                              | Línea:  125 | Columna:    0
Token: FUNC                 | Valor: func                           | Línea:  128 | Columna:    1
Token: ID                   | Valor: sumar                          | Línea:  128 | Columna:    6
Token: LPAREN               | Valor: (                              | Línea:  128 | Columna:    0
Token: ID                   | Valor: a                              | Línea:  128 | Columna:   12
Token: ID                   | Valor: int                            | Línea:  128 | Columna:   14
Token: COMMA                | Valor: ,                              | Línea:  128 | Columna:    0
Token: ID                   | Valor: b                              | Línea:  128 | Columna:   19
Token: ID                   | Valor: int                            | Línea:  128 | Columna:   21
Token: RPAREN               | Valor: )                              | Línea:  128 | Columna:    0
Token: ID                   | Valor: int                            | Línea:  128 | Columna:   26
Token: LBRACE               | Valor: {                              | Línea:  128 | Columna:    0
Token: RETURN               | Valor: return                         | Línea:  129 | Columna:    5
Token: ID                   | Valor: a                              | Línea:  129 | Columna:   12
Token: PLUS                 | Valor: +                              | Línea:  129 | Columna:    0
Token: ID                   | Valor: b                              | Línea:  129 | Columna:   16
Token: RBRACE               | Valor: }                              | Línea:  130 | Columna:    0
Token: FUNC                 | Valor: func                           | Línea:  133 | Columna:    1
Token: ID                   | Valor: dividir                        | Línea:  133 | Columna:    6
Token: LPAREN               | Valor: (                              | Línea:  133 | Columna:    0
Token: ID                   | Valor: a                              | Línea:  133 | Columna:   14
Token: ID                   | Valor: float64                        | Línea:  133 | Columna:   16
Token: COMMA                | Valor: ,                              | Línea:  133 | Columna:    0
Token: ID                   | Valor: b                              | Línea:  133 | Columna:   25
Token: ID                   | Valor: float64                        | Línea:  133 | Columna:   27
Token: RPAREN               | Valor: )                              | Línea:  133 | Columna:    0
Token: LPAREN               | Valor: (                              | Línea:  133 | Columna:    0
Token: ID                   | Valor: float64                        | Línea:  133 | Columna:   37
Token: COMMA                | Valor: ,                              | Línea:  133 | Columna:    0
Token: ID                   | Valor: error                          | Línea:  133 | Columna:   46
Token: RPAREN               | Valor: )                              | Línea:  133 | Columna:    0
Token: LBRACE               | Valor: {                              | Línea:  133 | Columna:    0
Token: IF                   | Valor: if                             | Línea:  134 | Columna:    5
Token: ID                   | Valor: b                              | Línea:  134 | Columna:    8
Token: EQ                   | Valor: ==                             | Línea:  134 | Columna:    0
Token: FLOAT_LITERAL        | Valor: 0.0                            | Línea:  134 | Columna:   13
Token: LBRACE               | Valor: {                              | Línea:  134 | Columna:    0
Token: RETURN               | Valor: return                         | Línea:  135 | Columna:    9
Token: FLOAT_LITERAL        | Valor: 0.0                            | Línea:  135 | Columna:   16
Token: COMMA                | Valor: ,                              | Línea:  135 | Columna:    0
Token: ID                   | Valor: errors                         | Línea:  135 | Columna:   21
Token: DOT                  | Valor: .                              | Línea:  135 | Columna:    0
Token: ID                   | Valor: New                            | Línea:  135 | Columna:   28
Token: LPAREN               | Valor: (                              | Línea:  135 | Columna:    0
Token: STRING_LITERAL       | Valor: división por cero no permitida | Línea:  135 | Columna:   32
Token: RPAREN               | Valor: )                              | Línea:  135 | Columna:    0
Token: RBRACE               | Valor: }                              | Línea:  136 | Columna:    0
Token: RETURN               | Valor: return                         | Línea:  137 | Columna:    5
Token: ID                   | Valor: a                              | Línea:  137 | Columna:   12
Token: DIVIDE               | Valor: /                              | Línea:  137 | Columna:    0
Token: ID                   | Valor: b                              | Línea:  137 | Columna:   16
Token: COMMA                | Valor: ,                              | Línea:  137 | Columna:    0
Token: NIL                  | Valor: nil                            | Línea:  137 | Columna:   19
Token: RBRACE               | Valor: }                              | Línea:  138 | Columna:    0
Token: FUNC                 | Valor: func                           | Línea:  141 | Columna:    1
Token: ID                   | Valor: calcularOperaciones            | Línea:  141 | Columna:    6
Token: LPAREN               | Valor: (                              | Línea:  141 | Columna:    0
Token: ID                   | Valor: x                              | Línea:  141 | Columna:   26
Token: ID                   | Valor: int                            | Línea:  141 | Columna:   28
Token: COMMA                | Valor: ,                              | Línea:  141 | Columna:    0
Token: ID                   | Valor: y                              | Línea:  141 | Columna:   33
Token: ID                   | Valor: int                            | Línea:  141 | Columna:   35
Token: RPAREN               | Valor: )                              | Línea:  141 | Columna:    0
Token: LPAREN               | Valor: (                              | Línea:  141 | Columna:    0
Token: ID                   | Valor: suma                           | Línea:  141 | Columna:   41
Token: ID                   | Valor: int                            | Línea:  141 | Columna:   46
Token: COMMA                | Valor: ,                              | Línea:  141 | Columna:    0
Token: ID                   | Valor: producto                       | Línea:  141 | Columna:   51
Token: ID                   | Valor: int                            | Línea:  141 | Columna:   60
Token: RPAREN               | Valor: )                              | Línea:  141 | Columna:    0
Token: LBRACE               | Valor: {                              | Línea:  141 | Columna:    0
Token: ID                   | Valor: suma                           | Línea:  142 | Columna:    5
Token: ASSIGN               | Valor: =                              | Línea:  142 | Columna:    0
Token: ID                   | Valor: x                              | Línea:  142 | Columna:   12
Token: PLUS                 | Valor: +                              | Línea:  142 | Columna:    0
Token: ID                   | Valor: y                              | Línea:  142 | Columna:   16
Token: ID                   | Valor: producto                       | Línea:  143 | Columna:    5
Token: ASSIGN               | Valor: =                              | Línea:  143 | Columna:    0
Token: ID                   | Valor: x                              | Línea:  143 | Columna:   16
Token: TIMES                | Valor: *                              | Línea:  143 | Columna:    0
Token: ID                   | Valor: y                              | Línea:  143 | Columna:   20
Token: RETURN               | Valor: return                         | Línea:  144 | Columna:    5
Token: RBRACE               | Valor: }                              | Línea:  145 | Columna:    0
Token: FUNC                 | Valor: func                           | Línea:  148 | Columna:    1
Token: ID                   | Valor: sumarTodos                     | Línea:  148 | Columna:    6
Token: LPAREN               | Valor: (                              | Línea:  148 | Columna:    0
Token: ID                   | Valor: numeros                        | Línea:  148 | Columna:   17
Token: ELLIPSIS             | Valor: ...                            | Línea:  148 | Columna:    0
Token: ID                   | Valor: int                            | Línea:  148 | Columna:   28
Token: RPAREN               | Valor: )                              | Línea:  148 | Columna:    0
Token: ID                   | Valor: int                            | Línea:  148 | Columna:   33
Token: LBRACE               | Valor: {                              | Línea:  148 | Columna:    0
Token: ID                   | Valor: total                          | Línea:  149 | Columna:    5
Token: DECLARE_ASSIGN       | Valor: :=                             | Línea:  149 | Columna:    0
Token: INT_LITERAL          | Valor: 0                              | Línea:  149 | Columna:   14
Token: FOR                  | Valor: for                            | Línea:  150 | Columna:    5
Token: UNDERSCORE           | Valor: _                              | Línea:  150 | Columna:    9
Token: COMMA                | Valor: ,                              | Línea:  150 | Columna:    0
Token: ID                   | Valor: num                            | Línea:  150 | Columna:   12
Token: DECLARE_ASSIGN       | Valor: :=                             | Línea:  150 | Columna:    0
Token: RANGE                | Valor: range                          | Línea:  150 | Columna:   19
Token: ID                   | Valor: numeros                        | Línea:  150 | Columna:   25
Token: LBRACE               | Valor: {                              | Línea:  150 | Columna:    0
Token: ID                   | Valor: total                          | Línea:  151 | Columna:    9
Token: PLUS_ASSIGN          | Valor: +=                             | Línea:  151 | Columna:    0
Token: ID                   | Valor: num                            | Línea:  151 | Columna:   18
Token: RBRACE               | Valor: }                              | Línea:  152 | Columna:    0
Token: RETURN               | Valor: return                         | Línea:  153 | Columna:    5
Token: ID                   | Valor: total                          | Línea:  153 | Columna:   12
Token: RBRACE               | Valor: }                              | Línea:  154 | Columna:    0
Token: FUNC                 | Valor: func                           | Línea:  156 | Columna:    1
Token: ID                   | Valor: promediar                      | Línea:  156 | Columna:    6
Token: LPAREN               | Valor: (                              | Línea:  156 | Columna:    0
Token: ID                   | Valor: valores                        | Línea:  156 | Columna:   16
Token: ELLIPSIS             | Valor: ...                            | Línea:  156 | Columna:    0
Token: ID                   | Valor: float64                        | Línea:  156 | Columna:   27
Token: RPAREN               | Valor: )                              | Línea:  156 | Columna:    0
Token: ID                   | Valor: float64                        | Línea:  156 | Columna:   36
Token: LBRACE               | Valor: {                              | Línea:  156 | Columna:    0
Token: IF                   | Valor: if                             | Línea:  157 | Columna:    5
Token: LEN                  | Valor: len                            | Línea:  157 | Columna:    8
Token: LPAREN               | Valor: (                              | Línea:  157 | Columna:    0
Token: ID                   | Valor: valores                        | Línea:  157 | Columna:   12
Token: RPAREN               | Valor: )                              | Línea:  157 | Columna:    0
Token: EQ                   | Valor: ==                             | Línea:  157 | Columna:    0
Token: INT_LITERAL          | Valor: 0                              | Línea:  157 | Columna:   24
Token: LBRACE               | Valor: {                              | Línea:  157 | Columna:    0
Token: RETURN               | Valor: return                         | Línea:  158 | Columna:    9
Token: FLOAT_LITERAL        | Valor: 0.0                            | Línea:  158 | Columna:   16
Token: RBRACE               | Valor: }                              | Línea:  159 | Columna:    0
Token: ID                   | Valor: suma                           | Línea:  160 | Columna:    5
Token: DECLARE_ASSIGN       | Valor: :=                             | Línea:  160 | Columna:    0
Token: FLOAT_LITERAL        | Valor: 0.0                            | Línea:  160 | Columna:   13
Token: FOR                  | Valor: for                            | Línea:  161 | Columna:    5
Token: UNDERSCORE           | Valor: _                              | Línea:  161 | Columna:    9
Token: COMMA                | Valor: ,                              | Línea:  161 | Columna:    0
Token: ID                   | Valor: v                              | Línea:  161 | Columna:   12
Token: DECLARE_ASSIGN       | Valor: :=                             | Línea:  161 | Columna:    0
Token: RANGE                | Valor: range                          | Línea:  161 | Columna:   17
Token: ID                   | Valor: valores                        | Línea:  161 | Columna:   23
Token: LBRACE               | Valor: {                              | Línea:  161 | Columna:    0
Token: ID                   | Valor: suma                           | Línea:  162 | Columna:    9
Token: PLUS_ASSIGN          | Valor: +=                             | Línea:  162 | Columna:    0
Token: ID                   | Valor: v                              | Línea:  162 | Columna:   17
Token: RBRACE               | Valor: }                              | Línea:  163 | Columna:    0
Token: RETURN               | Valor: return                         | Línea:  164 | Columna:    5
Token: ID                   | Valor: suma                           | Línea:  164 | Columna:   12
Token: DIVIDE               | Valor: /                              | Línea:  164 | Columna:    0
Token: ID                   | Valor: float64                        | Línea:  164 | Columna:   19
Token: LPAREN               | Valor: (                              | Línea:  164 | Columna:    0
Token: LEN                  | Valor: len                            | Línea:  164 | Columna:   27
Token: LPAREN               | Valor: (                              | Línea:  164 | Columna:    0
Token: ID                   | Valor: valores                        | Línea:  164 | Columna:   31
Token: RPAREN               | Valor: )                              | Línea:  164 | Columna:    0
Token: RPAREN               | Valor: )                              | Línea:  164 | Columna:    0
Token: RBRACE               | Valor: }                              | Línea:  165 | Columna:    0
Token: FUNC                 | Valor: func                           | Línea:  168 | Columna:    1
Token: ID                   | Valor: incrementar                    | Línea:  168 | Columna:    6
Token: LPAREN               | Valor: (                              | Línea:  168 | Columna:    0
Token: ID                   | Valor: num                            | Línea:  168 | Columna:   18
Token: TIMES                | Valor: *                              | Línea:  168 | Columna:    0
Token: ID                   | Valor: int                            | Línea:  168 | Columna:   23
Token: RPAREN               | Valor: )                              | Línea:  168 | Columna:    0
Token: LBRACE               | Valor: {                              | Línea:  168 | Columna:    0
Token: TIMES                | Valor: *                              | Línea:  169 | Columna:    0
Token: ID                   | Valor: num                            | Línea:  169 | Columna:    6
Token: ASSIGN               | Valor: =                              | Línea:  169 | Columna:    0
Token: TIMES                | Valor: *                              | Línea:  169 | Columna:    0
Token: ID                   | Valor: num                            | Línea:  169 | Columna:   13
Token: PLUS                 | Valor: +                              | Línea:  169 | Columna:    0
Token: INT_LITERAL          | Valor: 1                              | Línea:  169 | Columna:   19
Token: RBRACE               | Valor: }                              | Línea:  170 | Columna:    0

================================================================================
RESUMEN DEL ANÁLISIS
================================================================================
Total de tokens reconocidos: 773
Total de errores encontrados: 0
